profile_id,prism_replicate,perturbation_well,culture,perturbation_type,dose,broad_id,name,compound_plate,rep,screen
PREP052_PR300P_120H_X1.L2_R3:F24,PREP052_PR300P_120H_X1.L2_R3,F24,PR500B,trt_cp,2.5,BRD-K17472821-001-01-2,GSK2830371,PREP052,X1,REP1M
PREP052_PR500_120H_X2_P6:O14,PREP052_PR500_120H_X2_P6,O14,PR500A,trt_cp,2.5,BRD-K17472821-001-01-2,GSK2830371,PREP052,X2,REP1M
PREP052_PR300P_120H_X2.L2_R3:O14,PREP052_PR300P_120H_X2.L2_R3,O14,PR500B,trt_cp,2.5,BRD-K17472821-001-01-2,GSK2830371,PREP052,X2,REP1M
PREP052_PR500_120H_X3.L2_P6:L06,PREP052_PR500_120H_X3.L2_P6,L06,PR500A,trt_cp,2.5,BRD-K17472821-001-01-2,GSK2830371,PREP052,X3,REP1M
PREP052_PR300P_120H_X3.L2_R3:L06,PREP052_PR300P_120H_X3.L2_R3,L06,PR500B,trt_cp,2.5,BRD-K17472821-001-01-2,GSK2830371,PREP052,X3,REP1M
PREP052_PR500_120H_X1_P6:E13,PREP052_PR500_120H_X1_P6,E13,PR500A,trt_cp,2.5,BRD-K50679358-001-02-9,GSK2837808A,PREP052,X1,REP1M
PREP052_PR300P_120H_X1.L2_R3:E13,PREP052_PR300P_120H_X1.L2_R3,E13,PR500B,trt_cp,2.5,BRD-K50679358-001-02-9,GSK2837808A,PREP052,X1,REP1M
PREP052_PR500_120H_X2_P6:N07,PREP052_PR500_120H_X2_P6,N07,PR500A,trt_cp,2.5,BRD-K50679358-001-02-9,GSK2837808A,PREP052,X2,REP1M
PREP052_PR300P_120H_X2.L2_R3:N07,PREP052_PR300P_120H_X2.L2_R3,N07,PR500B,trt_cp,2.5,BRD-K50679358-001-02-9,GSK2837808A,PREP052,X2,REP1M
PREP052_PR500_120H_X3.L2_P6:A14,PREP052_PR500_120H_X3.L2_P6,A14,PR500A,trt_cp,2.5,BRD-K50679358-001-02-9,GSK2837808A,PREP052,X3,REP1M
PREP052_PR300P_120H_X3.L2_R3:A14,PREP052_PR300P_120H_X3.L2_R3,A14,PR500B,trt_cp,2.5,BRD-K50679358-001-02-9,GSK2837808A,PREP052,X3,REP1M
PREP049_PR500_120H_X1_P6:E12,PREP049_PR500_120H_X1_P6,E12,PR500A,trt_cp,2.5,BRD-K97656802-001-02-9,GSK2881078,PREP049,X1,REP1M
PREP049_PR300P_120H_X1.L2_R3:E12,PREP049_PR300P_120H_X1.L2_R3,E12,PR500B,trt_cp,2.5,BRD-K97656802-001-02-9,GSK2881078,PREP049,X1,REP1M
PREP049_PR500_120H_X2_P6:M05,PREP049_PR500_120H_X2_P6,M05,PR500A,trt_cp,2.5,BRD-K97656802-001-02-9,GSK2881078,PREP049,X2,REP1M
PREP049_PR300P_120H_X2.L2_R3:M05,PREP049_PR300P_120H_X2.L2_R3,M05,PR500B,trt_cp,2.5,BRD-K97656802-001-02-9,GSK2881078,PREP049,X2,REP1M
PREP049_PR500_120H_X3_P6:D02,PREP049_PR500_120H_X3_P6,D02,PR500A,trt_cp,2.5,BRD-K97656802-001-02-9,GSK2881078,PREP049,X3,REP1M
PREP049_PR300P_120H_X3.L2_R3:D02,PREP049_PR300P_120H_X3.L2_R3,D02,PR500B,trt_cp,2.5,BRD-K97656802-001-02-9,GSK2881078,PREP049,X3,REP1M
PREP051_PR500_120H_X1.L2_P6:I16,PREP051_PR500_120H_X1.L2_P6,I16,PR500A,trt_cp,2.5,BRD-K00003292-001-01-9,GSK2981278,PREP051,X1,REP1M
PREP051_PR300P_120H_X1.L2_R3:I16,PREP051_PR300P_120H_X1.L2_R3,I16,PR500B,trt_cp,2.5,BRD-K00003292-001-01-9,GSK2981278,PREP051,X1,REP1M
PREP051_PR500_120H_X2_P6:E05,PREP051_PR500_120H_X2_P6,E05,PR500A,trt_cp,2.5,BRD-K00003292-001-01-9,GSK2981278,PREP051,X2,REP1M
PREP051_PR300P_120H_X2.L2_R3:E05,PREP051_PR300P_120H_X2.L2_R3,E05,PR500B,trt_cp,2.5,BRD-K00003292-001-01-9,GSK2981278,PREP051,X2,REP1M
PREP051_PR500_120H_X3_P6:A24,PREP051_PR500_120H_X3_P6,A24,PR500A,trt_cp,2.5,BRD-K00003292-001-01-9,GSK2981278,PREP051,X3,REP1M
PREP051_PR300P_120H_X3.L2_R3:A24,PREP051_PR300P_120H_X3.L2_R3,A24,PR500B,trt_cp,2.5,BRD-K00003292-001-01-9,GSK2981278,PREP051,X3,REP1M
PREP049_PR500_120H_X1_P6:B09,PREP049_PR500_120H_X1_P6,B09,PR500A,trt_cp,2.5,BRD-K00003429-001-01-9,GSK2982772,PREP049,X1,REP1M
PREP049_PR300P_120H_X1.L2_R3:B09,PREP049_PR300P_120H_X1.L2_R3,B09,PR500B,trt_cp,2.5,BRD-K00003429-001-01-9,GSK2982772,PREP049,X1,REP1M
PREP049_PR500_120H_X2_P6:E14,PREP049_PR500_120H_X2_P6,E14,PR500A,trt_cp,2.5,BRD-K00003429-001-01-9,GSK2982772,PREP049,X2,REP1M
PREP049_PR300P_120H_X2.L2_R3:E14,PREP049_PR300P_120H_X2.L2_R3,E14,PR500B,trt_cp,2.5,BRD-K00003429-001-01-9,GSK2982772,PREP049,X2,REP1M
PREP049_PR500_120H_X3_P6:I18,PREP049_PR500_120H_X3_P6,I18,PR500A,trt_cp,2.5,BRD-K00003429-001-01-9,GSK2982772,PREP049,X3,REP1M
PREP049_PR300P_120H_X3.L2_R3:I18,PREP049_PR300P_120H_X3.L2_R3,I18,PR500B,trt_cp,2.5,BRD-K00003429-001-01-9,GSK2982772,PREP049,X3,REP1M
PREP049_PR500_120H_X1_P6:P16,PREP049_PR500_120H_X1_P6,P16,PR500A,trt_cp,2.5,BRD-K00004614-001-01-9,GSK3117391,PREP049,X1,REP1M
PREP049_PR300P_120H_X1.L2_R3:P16,PREP049_PR300P_120H_X1.L2_R3,P16,PR500B,trt_cp,2.5,BRD-K00004614-001-01-9,GSK3117391,PREP049,X1,REP1M
PREP049_PR500_120H_X2_P6:I22,PREP049_PR500_120H_X2_P6,I22,PR500A,trt_cp,2.5,BRD-K00004614-001-01-9,GSK3117391,PREP049,X2,REP1M
PREP049_PR300P_120H_X2.L2_R3:I22,PREP049_PR300P_120H_X2.L2_R3,I22,PR500B,trt_cp,2.5,BRD-K00004614-001-01-9,GSK3117391,PREP049,X2,REP1M
PREP049_PR500_120H_X3_P6:H04,PREP049_PR500_120H_X3_P6,H04,PR500A,trt_cp,2.5,BRD-K00004614-001-01-9,GSK3117391,PREP049,X3,REP1M
PREP049_PR300P_120H_X3.L2_R3:H04,PREP049_PR300P_120H_X3.L2_R3,H04,PR500B,trt_cp,2.5,BRD-K00004614-001-01-9,GSK3117391,PREP049,X3,REP1M
PREP049_PR500_120H_X1_P6:M06,PREP049_PR500_120H_X1_P6,M06,PR500A,trt_cp,2.5,BRD-K00003373-001-01-9,GSK3179106,PREP049,X1,REP1M
PREP049_PR300P_120H_X1.L2_R3:M06,PREP049_PR300P_120H_X1.L2_R3,M06,PR500B,trt_cp,2.5,BRD-K00003373-001-01-9,GSK3179106,PREP049,X1,REP1M
PREP049_PR500_120H_X2_P6:N15,PREP049_PR500_120H_X2_P6,N15,PR500A,trt_cp,2.5,BRD-K00003373-001-01-9,GSK3179106,PREP049,X2,REP1M
PREP049_PR300P_120H_X2.L2_R3:N15,PREP049_PR300P_120H_X2.L2_R3,N15,PR500B,trt_cp,2.5,BRD-K00003373-001-01-9,GSK3179106,PREP049,X2,REP1M
PREP049_PR500_120H_X3_P6:P20,PREP049_PR500_120H_X3_P6,P20,PR500A,trt_cp,2.5,BRD-K00003373-001-01-9,GSK3179106,PREP049,X3,REP1M
PREP049_PR300P_120H_X3.L2_R3:P20,PREP049_PR300P_120H_X3.L2_R3,P20,PR500B,trt_cp,2.5,BRD-K00003373-001-01-9,GSK3179106,PREP049,X3,REP1M
PREP049_PR500_120H_X1_P6:F24,PREP049_PR500_120H_X1_P6,F24,PR500A,trt_cp,2.5,BRD-K00003421-001-01-9,GSK3326595,PREP049,X1,REP1M
PREP049_PR300P_120H_X1.L2_R3:F24,PREP049_PR300P_120H_X1.L2_R3,F24,PR500B,trt_cp,2.5,BRD-K00003421-001-01-9,GSK3326595,PREP049,X1,REP1M
PREP049_PR500_120H_X2_P6:O14,PREP049_PR500_120H_X2_P6,O14,PR500A,trt_cp,2.5,BRD-K00003421-001-01-9,GSK3326595,PREP049,X2,REP1M
PREP049_PR300P_120H_X2.L2_R3:O14,PREP049_PR300P_120H_X2.L2_R3,O14,PR500B,trt_cp,2.5,BRD-K00003421-001-01-9,GSK3326595,PREP049,X2,REP1M
PREP049_PR500_120H_X3_P6:L06,PREP049_PR500_120H_X3_P6,L06,PR500A,trt_cp,2.5,BRD-K00003421-001-01-9,GSK3326595,PREP049,X3,REP1M
PREP049_PR300P_120H_X3.L2_R3:L06,PREP049_PR300P_120H_X3.L2_R3,L06,PR500B,trt_cp,2.5,BRD-K00003421-001-01-9,GSK3326595,PREP049,X3,REP1M
PREP050_PR500_120H_X1_P6:B08,PREP050_PR500_120H_X1_P6,B08,PR500A,trt_cp,2.5,BRD-K00004711-001-01-9,GSK356278,PREP050,X1,REP1M
PREP050_PR300P_120H_X1.L2_R3:B08,PREP050_PR300P_120H_X1.L2_R3,B08,PR500B,trt_cp,2.5,BRD-K00004711-001-01-9,GSK356278,PREP050,X1,REP1M
PREP050_PR500_120H_X2_P6:L20,PREP050_PR500_120H_X2_P6,L20,PR500A,trt_cp,2.5,BRD-K00004711-001-01-9,GSK356278,PREP050,X2,REP1M
PREP050_PR300P_120H_X2.L2_R3:L20,PREP050_PR300P_120H_X2.L2_R3,L20,PR500B,trt_cp,2.5,BRD-K00004711-001-01-9,GSK356278,PREP050,X2,REP1M
PREP050_PR500_120H_X3.L2_P6:G14,PREP050_PR500_120H_X3.L2_P6,G14,PR500A,trt_cp,2.5,BRD-K00004711-001-01-9,GSK356278,PREP050,X3,REP1M
PREP050_PR300P_120H_X3.L2_R3:G14,PREP050_PR300P_120H_X3.L2_R3,G14,PR500B,trt_cp,2.5,BRD-K00004711-001-01-9,GSK356278,PREP050,X3,REP1M
PREP051_PR500_120H_X1.L2_P6:A23,PREP051_PR500_120H_X1.L2_P6,A23,PR500A,trt_cp,2.5,BRD-K00003121-300-01-9,GSK369796,PREP051,X1,REP1M
PREP051_PR300P_120H_X1.L2_R3:A23,PREP051_PR300P_120H_X1.L2_R3,A23,PR500B,trt_cp,2.5,BRD-K00003121-300-01-9,GSK369796,PREP051,X1,REP1M
PREP051_PR500_120H_X2_P6:E23,PREP051_PR500_120H_X2_P6,E23,PR500A,trt_cp,2.5,BRD-K00003121-300-01-9,GSK369796,PREP051,X2,REP1M
PREP051_PR300P_120H_X2.L2_R3:E23,PREP051_PR300P_120H_X2.L2_R3,E23,PR500B,trt_cp,2.5,BRD-K00003121-300-01-9,GSK369796,PREP051,X2,REP1M
PREP051_PR500_120H_X3_P6:O19,PREP051_PR500_120H_X3_P6,O19,PR500A,trt_cp,2.5,BRD-K00003121-300-01-9,GSK369796,PREP051,X3,REP1M
PREP051_PR300P_120H_X3.L2_R3:O19,PREP051_PR300P_120H_X3.L2_R3,O19,PR500B,trt_cp,2.5,BRD-K00003121-300-01-9,GSK369796,PREP051,X3,REP1M
PREP049_PR500_120H_X1_P6:L09,PREP049_PR500_120H_X1_P6,L09,PR500A,trt_cp,2.5,BRD-K00003483-003-01-9,GSK656,PREP049,X1,REP1M
PREP049_PR300P_120H_X1.L2_R3:L09,PREP049_PR300P_120H_X1.L2_R3,L09,PR500B,trt_cp,2.5,BRD-K00003483-003-01-9,GSK656,PREP049,X1,REP1M
PREP049_PR500_120H_X2_P6:N20,PREP049_PR500_120H_X2_P6,N20,PR500A,trt_cp,2.5,BRD-K00003483-003-01-9,GSK656,PREP049,X2,REP1M
PREP049_PR300P_120H_X2.L2_R3:N20,PREP049_PR300P_120H_X2.L2_R3,N20,PR500B,trt_cp,2.5,BRD-K00003483-003-01-9,GSK656,PREP049,X2,REP1M
PREP049_PR500_120H_X3_P6:A10,PREP049_PR500_120H_X3_P6,A10,PR500A,trt_cp,2.5,BRD-K00003483-003-01-9,GSK656,PREP049,X3,REP1M
PREP049_PR300P_120H_X3.L2_R3:A10,PREP049_PR300P_120H_X3.L2_R3,A10,PR500B,trt_cp,2.5,BRD-K00003483-003-01-9,GSK656,PREP049,X3,REP1M
PREP050_PR500_120H_X1_P6:P16,PREP050_PR500_120H_X1_P6,P16,PR500A,trt_cp,2.5,BRD-K00003187-236-01-9,guadecitabine,PREP050,X1,REP1M
PREP050_PR300P_120H_X1.L2_R3:P16,PREP050_PR300P_120H_X1.L2_R3,P16,PR500B,trt_cp,2.5,BRD-K00003187-236-01-9,guadecitabine,PREP050,X1,REP1M
PREP050_PR500_120H_X2_P6:I22,PREP050_PR500_120H_X2_P6,I22,PR500A,trt_cp,2.5,BRD-K00003187-236-01-9,guadecitabine,PREP050,X2,REP1M
PREP050_PR300P_120H_X2.L2_R3:I22,PREP050_PR300P_120H_X2.L2_R3,I22,PR500B,trt_cp,2.5,BRD-K00003187-236-01-9,guadecitabine,PREP050,X2,REP1M
PREP050_PR500_120H_X3.L2_P6:H04,PREP050_PR500_120H_X3.L2_P6,H04,PR500A,trt_cp,2.5,BRD-K00003187-236-01-9,guadecitabine,PREP050,X3,REP1M
PREP050_PR300P_120H_X3.L2_R3:H04,PREP050_PR300P_120H_X3.L2_R3,H04,PR500B,trt_cp,2.5,BRD-K00003187-236-01-9,guadecitabine,PREP050,X3,REP1M
PREP049_PR500_120H_X1_P6:A14,PREP049_PR500_120H_X1_P6,A14,PR500A,trt_cp,2.5,BRD-K00005334-001-01-9,guancydine,PREP049,X1,REP1M
PREP049_PR300P_120H_X1.L2_R3:A14,PREP049_PR300P_120H_X1.L2_R3,A14,PR500B,trt_cp,2.5,BRD-K00005334-001-01-9,guancydine,PREP049,X1,REP1M
PREP049_PR500_120H_X2_P6:L04,PREP049_PR500_120H_X2_P6,L04,PR500A,trt_cp,2.5,BRD-K00005334-001-01-9,guancydine,PREP049,X2,REP1M
PREP049_PR300P_120H_X2.L2_R3:L04,PREP049_PR300P_120H_X2.L2_R3,L04,PR500B,trt_cp,2.5,BRD-K00005334-001-01-9,guancydine,PREP049,X2,REP1M
PREP049_PR500_120H_X3_P6:G10,PREP049_PR500_120H_X3_P6,G10,PR500A,trt_cp,2.5,BRD-K00005334-001-01-9,guancydine,PREP049,X3,REP1M
PREP049_PR300P_120H_X3.L2_R3:G10,PREP049_PR300P_120H_X3.L2_R3,G10,PR500B,trt_cp,2.5,BRD-K00005334-001-01-9,guancydine,PREP049,X3,REP1M
PREP052_PR500_120H_X1_P6:M14,PREP052_PR500_120H_X1_P6,M14,PR500A,trt_cp,2.5,BRD-K69191882-065-01-6,guanidinoethyldisulfide-bicarbonate,PREP052,X1,REP1M
PREP052_PR300P_120H_X1.L2_R3:M14,PREP052_PR300P_120H_X1.L2_R3,M14,PR500B,trt_cp,2.5,BRD-K69191882-065-01-6,guanidinoethyldisulfide-bicarbonate,PREP052,X1,REP1M
PREP052_PR500_120H_X2_P6:D02,PREP052_PR500_120H_X2_P6,D02,PR500A,trt_cp,2.5,BRD-K69191882-065-01-6,guanidinoethyldisulfide-bicarbonate,PREP052,X2,REP1M
PREP052_PR300P_120H_X2.L2_R3:D02,PREP052_PR300P_120H_X2.L2_R3,D02,PR500B,trt_cp,2.5,BRD-K69191882-065-01-6,guanidinoethyldisulfide-bicarbonate,PREP052,X2,REP1M
PREP052_PR500_120H_X3.L2_P6:D03,PREP052_PR500_120H_X3.L2_P6,D03,PR500A,trt_cp,2.5,BRD-K69191882-065-01-6,guanidinoethyldisulfide-bicarbonate,PREP052,X3,REP1M
PREP052_PR300P_120H_X3.L2_R3:D03,PREP052_PR300P_120H_X3.L2_R3,D03,PR500B,trt_cp,2.5,BRD-K69191882-065-01-6,guanidinoethyldisulfide-bicarbonate,PREP052,X3,REP1M
PREP052_PR500_120H_X1_P6:I13,PREP052_PR500_120H_X1_P6,I13,PR500A,trt_cp,2.5,BRD-K23614267-001-01-2,GW-1100,PREP052,X1,REP1M
PREP052_PR300P_120H_X1.L2_R3:I13,PREP052_PR300P_120H_X1.L2_R3,I13,PR500B,trt_cp,2.5,BRD-K23614267-001-01-2,GW-1100,PREP052,X1,REP1M
PREP052_PR500_120H_X2_P6:B15,PREP052_PR500_120H_X2_P6,B15,PR500A,trt_cp,2.5,BRD-K23614267-001-01-2,GW-1100,PREP052,X2,REP1M
PREP052_PR300P_120H_X2.L2_R3:B15,PREP052_PR300P_120H_X2.L2_R3,B15,PR500B,trt_cp,2.5,BRD-K23614267-001-01-2,GW-1100,PREP052,X2,REP1M
PREP052_PR500_120H_X3.L2_P6:F05,PREP052_PR500_120H_X3.L2_P6,F05,PR500A,trt_cp,2.5,BRD-K23614267-001-01-2,GW-1100,PREP052,X3,REP1M
PREP052_PR300P_120H_X3.L2_R3:F05,PREP052_PR300P_120H_X3.L2_R3,F05,PR500B,trt_cp,2.5,BRD-K23614267-001-01-2,GW-1100,PREP052,X3,REP1M
PREP051_PR500_120H_X1.L2_P6:F14,PREP051_PR500_120H_X1.L2_P6,F14,PR500A,trt_cp,2.5,BRD-K36485341-001-02-9,GW-542573X,PREP051,X1,REP1M
PREP051_PR300P_120H_X1.L2_R3:F14,PREP051_PR300P_120H_X1.L2_R3,F14,PR500B,trt_cp,2.5,BRD-K36485341-001-02-9,GW-542573X,PREP051,X1,REP1M
PREP051_PR500_120H_X2_P6:H24,PREP051_PR500_120H_X2_P6,H24,PR500A,trt_cp,2.5,BRD-K36485341-001-02-9,GW-542573X,PREP051,X2,REP1M
PREP051_PR300P_120H_X2.L2_R3:H24,PREP051_PR300P_120H_X2.L2_R3,H24,PR500B,trt_cp,2.5,BRD-K36485341-001-02-9,GW-542573X,PREP051,X2,REP1M
PREP051_PR500_120H_X3_P6:I20,PREP051_PR500_120H_X3_P6,I20,PR500A,trt_cp,2.5,BRD-K36485341-001-02-9,GW-542573X,PREP051,X3,REP1M
PREP051_PR300P_120H_X3.L2_R3:I20,PREP051_PR300P_120H_X3.L2_R3,I20,PR500B,trt_cp,2.5,BRD-K36485341-001-02-9,GW-542573X,PREP051,X3,REP1M
PREP050_PR500_120H_X1_P6:I19,PREP050_PR500_120H_X1_P6,I19,PR500A,trt_cp,2.5,BRD-K65840970-001-02-9,GW274150,PREP050,X1,REP1M
PREP050_PR300P_120H_X1.L2_R3:I19,PREP050_PR300P_120H_X1.L2_R3,I19,PR500B,trt_cp,2.5,BRD-K65840970-001-02-9,GW274150,PREP050,X1,REP1M
PREP050_PR500_120H_X2_P6:D01,PREP050_PR500_120H_X2_P6,D01,PR500A,trt_cp,2.5,BRD-K65840970-001-02-9,GW274150,PREP050,X2,REP1M
PREP050_PR300P_120H_X2.L2_R3:D01,PREP050_PR300P_120H_X2.L2_R3,D01,PR500B,trt_cp,2.5,BRD-K65840970-001-02-9,GW274150,PREP050,X2,REP1M
PREP050_PR500_120H_X3.L2_P6:D23,PREP050_PR500_120H_X3.L2_P6,D23,PR500A,trt_cp,2.5,BRD-K65840970-001-02-9,GW274150,PREP050,X3,REP1M
PREP050_PR300P_120H_X3.L2_R3:D23,PREP050_PR300P_120H_X3.L2_R3,D23,PR500B,trt_cp,2.5,BRD-K65840970-001-02-9,GW274150,PREP050,X3,REP1M
PREP050_PR500_120H_X1_P6:J15,PREP050_PR500_120H_X1_P6,J15,PR500A,trt_cp,2.5,BRD-K00005333-001-01-9,H-151,PREP050,X1,REP1M
PREP050_PR300P_120H_X1.L2_R3:J15,PREP050_PR300P_120H_X1.L2_R3,J15,PR500B,trt_cp,2.5,BRD-K00005333-001-01-9,H-151,PREP050,X1,REP1M
PREP050_PR500_120H_X2_P6:C02,PREP050_PR500_120H_X2_P6,C02,PR500A,trt_cp,2.5,BRD-K00005333-001-01-9,H-151,PREP050,X2,REP1M
PREP050_PR300P_120H_X2.L2_R3:C02,PREP050_PR300P_120H_X2.L2_R3,C02,PR500B,trt_cp,2.5,BRD-K00005333-001-01-9,H-151,PREP050,X2,REP1M
PREP050_PR500_120H_X3.L2_P6:M14,PREP050_PR500_120H_X3.L2_P6,M14,PR500A,trt_cp,2.5,BRD-K00005333-001-01-9,H-151,PREP050,X3,REP1M
PREP050_PR300P_120H_X3.L2_R3:M14,PREP050_PR300P_120H_X3.L2_R3,M14,PR500B,trt_cp,2.5,BRD-K00005333-001-01-9,H-151,PREP050,X3,REP1M
PREP051_PR500_120H_X1.L2_P6:F04,PREP051_PR500_120H_X1.L2_P6,F04,PR500A,trt_cp,2.5,BRD-K64452997-001-02-9,HA-130,PREP051,X1,REP1M
PREP051_PR300P_120H_X1.L2_R3:F04,PREP051_PR300P_120H_X1.L2_R3,F04,PR500B,trt_cp,2.5,BRD-K64452997-001-02-9,HA-130,PREP051,X1,REP1M
PREP051_PR500_120H_X2_P6:H18,PREP051_PR500_120H_X2_P6,H18,PR500A,trt_cp,2.5,BRD-K64452997-001-02-9,HA-130,PREP051,X2,REP1M
PREP051_PR300P_120H_X2.L2_R3:H18,PREP051_PR300P_120H_X2.L2_R3,H18,PR500B,trt_cp,2.5,BRD-K64452997-001-02-9,HA-130,PREP051,X2,REP1M
PREP051_PR500_120H_X3_P6:E01,PREP051_PR500_120H_X3_P6,E01,PR500A,trt_cp,2.5,BRD-K64452997-001-02-9,HA-130,PREP051,X3,REP1M
PREP051_PR300P_120H_X3.L2_R3:E01,PREP051_PR300P_120H_X3.L2_R3,E01,PR500B,trt_cp,2.5,BRD-K64452997-001-02-9,HA-130,PREP051,X3,REP1M
PREP050_PR500_120H_X1_P6:L01,PREP050_PR500_120H_X1_P6,L01,PR500A,trt_cp,2.5,BRD-K00004555-001-01-9,HBED,PREP050,X1,REP1M
PREP050_PR300P_120H_X1.L2_R3:L01,PREP050_PR300P_120H_X1.L2_R3,L01,PR500B,trt_cp,2.5,BRD-K00004555-001-01-9,HBED,PREP050,X1,REP1M
PREP050_PR500_120H_X2_P6:H20,PREP050_PR500_120H_X2_P6,H20,PR500A,trt_cp,2.5,BRD-K00004555-001-01-9,HBED,PREP050,X2,REP1M
PREP050_PR300P_120H_X2.L2_R3:H20,PREP050_PR300P_120H_X2.L2_R3,H20,PR500B,trt_cp,2.5,BRD-K00004555-001-01-9,HBED,PREP050,X2,REP1M
PREP050_PR500_120H_X3.L2_P6:E03,PREP050_PR500_120H_X3.L2_P6,E03,PR500A,trt_cp,2.5,BRD-K00004555-001-01-9,HBED,PREP050,X3,REP1M
PREP050_PR300P_120H_X3.L2_R3:E03,PREP050_PR300P_120H_X3.L2_R3,E03,PR500B,trt_cp,2.5,BRD-K00004555-001-01-9,HBED,PREP050,X3,REP1M
PREP052_PR500_120H_X1_P6:B24,PREP052_PR500_120H_X1_P6,B24,PR500A,trt_cp,2.5,BRD-K03391209-001-02-0,HC-067047,PREP052,X1,REP1M
PREP052_PR300P_120H_X1.L2_R3:B24,PREP052_PR300P_120H_X1.L2_R3,B24,PR500B,trt_cp,2.5,BRD-K03391209-001-02-0,HC-067047,PREP052,X1,REP1M
PREP052_PR500_120H_X2_P6:G04,PREP052_PR500_120H_X2_P6,G04,PR500A,trt_cp,2.5,BRD-K03391209-001-02-0,HC-067047,PREP052,X2,REP1M
PREP052_PR300P_120H_X2.L2_R3:G04,PREP052_PR300P_120H_X2.L2_R3,G04,PR500B,trt_cp,2.5,BRD-K03391209-001-02-0,HC-067047,PREP052,X2,REP1M
PREP052_PR500_120H_X3.L2_P6:O20,PREP052_PR500_120H_X3.L2_P6,O20,PR500A,trt_cp,2.5,BRD-K03391209-001-02-0,HC-067047,PREP052,X3,REP1M
PREP052_PR300P_120H_X3.L2_R3:O20,PREP052_PR300P_120H_X3.L2_R3,O20,PR500B,trt_cp,2.5,BRD-K03391209-001-02-0,HC-067047,PREP052,X3,REP1M
PREP050_PR500_120H_X1_P6:H16,PREP050_PR500_120H_X1_P6,H16,PR500A,trt_cp,2.5,BRD-K00004601-001-01-9,HC-070,PREP050,X1,REP1M
PREP050_PR300P_120H_X1.L2_R3:H16,PREP050_PR300P_120H_X1.L2_R3,H16,PR500B,trt_cp,2.5,BRD-K00004601-001-01-9,HC-070,PREP050,X1,REP1M
PREP050_PR500_120H_X2_P6:L15,PREP050_PR500_120H_X2_P6,L15,PR500A,trt_cp,2.5,BRD-K00004601-001-01-9,HC-070,PREP050,X2,REP1M
PREP050_PR300P_120H_X2.L2_R3:L15,PREP050_PR300P_120H_X2.L2_R3,L15,PR500B,trt_cp,2.5,BRD-K00004601-001-01-9,HC-070,PREP050,X2,REP1M
PREP050_PR500_120H_X3.L2_P6:O02,PREP050_PR500_120H_X3.L2_P6,O02,PR500A,trt_cp,2.5,BRD-K00004601-001-01-9,HC-070,PREP050,X3,REP1M
PREP050_PR300P_120H_X3.L2_R3:O02,PREP050_PR300P_120H_X3.L2_R3,O02,PR500B,trt_cp,2.5,BRD-K00004601-001-01-9,HC-070,PREP050,X3,REP1M
PREP051_PR500_120H_X1.L2_P6:G08,PREP051_PR500_120H_X1.L2_P6,G08,PR500A,trt_cp,2.5,BRD-K49788188-001-02-9,heclin,PREP051,X1,REP1M
PREP051_PR300P_120H_X1.L2_R3:G08,PREP051_PR300P_120H_X1.L2_R3,G08,PR500B,trt_cp,2.5,BRD-K49788188-001-02-9,heclin,PREP051,X1,REP1M
PREP051_PR500_120H_X2_P6:L18,PREP051_PR500_120H_X2_P6,L18,PR500A,trt_cp,2.5,BRD-K49788188-001-02-9,heclin,PREP051,X2,REP1M
PREP051_PR300P_120H_X2.L2_R3:L18,PREP051_PR300P_120H_X2.L2_R3,L18,PR500B,trt_cp,2.5,BRD-K49788188-001-02-9,heclin,PREP051,X2,REP1M
PREP051_PR500_120H_X3_P6:L17,PREP051_PR500_120H_X3_P6,L17,PR500A,trt_cp,2.5,BRD-K49788188-001-02-9,heclin,PREP051,X3,REP1M
PREP051_PR300P_120H_X3.L2_R3:L17,PREP051_PR300P_120H_X3.L2_R3,L17,PR500B,trt_cp,2.5,BRD-K49788188-001-02-9,heclin,PREP051,X3,REP1M
PREP052_PR500_120H_X1_P6:L01,PREP052_PR500_120H_X1_P6,L01,PR500A,trt_cp,2.5,BRD-K74057164-001-01-6,hemin,PREP052,X1,REP1M
PREP052_PR300P_120H_X1.L2_R3:L01,PREP052_PR300P_120H_X1.L2_R3,L01,PR500B,trt_cp,2.5,BRD-K74057164-001-01-6,hemin,PREP052,X1,REP1M
PREP052_PR500_120H_X2_P6:H20,PREP052_PR500_120H_X2_P6,H20,PR500A,trt_cp,2.5,BRD-K74057164-001-01-6,hemin,PREP052,X2,REP1M
PREP052_PR300P_120H_X2.L2_R3:H20,PREP052_PR300P_120H_X2.L2_R3,H20,PR500B,trt_cp,2.5,BRD-K74057164-001-01-6,hemin,PREP052,X2,REP1M
PREP052_PR500_120H_X3.L2_P6:E03,PREP052_PR500_120H_X3.L2_P6,E03,PR500A,trt_cp,2.5,BRD-K74057164-001-01-6,hemin,PREP052,X3,REP1M
PREP052_PR300P_120H_X3.L2_R3:E03,PREP052_PR300P_120H_X3.L2_R3,E03,PR500B,trt_cp,2.5,BRD-K74057164-001-01-6,hemin,PREP052,X3,REP1M
PREP049_PR500_120H_X1_P6:M22,PREP049_PR500_120H_X1_P6,M22,PR500A,trt_cp,2.5,BRD-K00004739-001-01-9,hepsulfam,PREP049,X1,REP1M
